,hmid,Root_Object_Phrase,Pronoun,wid,reflection_period,predicted_category,age,country,gender,marital,parenthood
49063,109796,skipped - nap,,2616,24h,affection,30,USA,f,married,y
49064,109797,washed - dishes,I,2299,24h,achievement,21.0,USA,m,single,n
49065,109798,present - bike,,502,24h,affection,26,IND,m,single,y
49066,109800,learned - lessons,I,5935,24h,achievement,30,USA,f,married,y
49067,109800,sign - lease,I,5935,24h,achievement,30,USA,f,married,y
49068,109801,is - days,I,936,24h,affection,27.0,USA,m,married,n
49069,109802,had - surgery,I,567,24h,affection,35,USA,m,married,n
49070,109804,had - flow,I,473,24h,affection,37.0,USA,f,single,y
49071,109807,received - video,I,2981,24h,affection,33,USA,f,married,y
49072,109809,told - us,,2074,24h,affection,36,USA,f,married,y
49073,109810,had - sex,I,5881,24h,affection,34,USA,f,married,y
49074,109815,saw - friend,I,815,24h,bonding,24,USA,m,single,n
49075,109816,had - practice,,942,24h,affection,32,USA,m,married,y
49076,109817,found - coffee,I,1955,24h,enjoy_the_moment,24,USA,f,married,n
49077,109819,gave - price,I,956,24h,achievement,28.0,USA,m,single,n
49078,109820,got - paychek,I,2890,24h,achievement,33,USA,m,married,y
49079,109821,bought - game,I,99,24h,achievement,38,USA,m,single,n
49080,109824,Watched - movie,,150,24h,affection,69,USA,m,married,y
49081,109824,brought - us,,150,24h,affection,69,USA,m,married,y
49082,109825,plays - game,I,2232,24h,achievement,28,USA,m,married,n
49083,109826,judge - fish,,477,24h,achievement,29,IND,f,married,y
49084,109827,tied - team,,1175,24h,affection,35,USA,m,married,y
49085,109828,made - bean,I,3153,24h,enjoy_the_moment,35,USA,f,divorced,y
49086,109829,watched - episodes,I,1155,24h,leisure,32,USA,f,married,n
49087,109830,had - day,,392,24h,affection,49,USA,f,married,y
49088,109832,received - qualification,I,7433,24h,achievement,44,USA,f,married,n
49089,109834,had - day,I,510,24h,enjoy_the_moment,47.0,USA,f,married,n
49090,109835,brought - joy,I,2467,24h,affection,38.0,USA,m,single,n
49091,109836,had - fun,I,1157,24h,affection,28.0,IND,f,married,y
49092,109838,see - him,I,675,24h,affection,38.0,USA,m,married,y
49093,109840,asked - me,I,274,24h,affection,32.0,USA,f,single,n
49094,109841,got - system,I,753,24h,achievement,43,USA,m,married,y
49095,109844,had - some,I,202,24h,enjoy_the_moment,24.0,USA,m,single,n
49096,109846,won - award,I,1645,24h,affection,43,USA,f,married,y
49097,109847,love - son,,2689,24h,affection,26,IND,f,single,n
49098,109847,arrived - home,,2689,24h,affection,26,IND,f,single,n
49099,109848,finished - show,I,178,24h,leisure,38,USA,m,married,y
49100,109850,told - me,I,1129,24h,enjoy_the_moment,31,USA,m,single,n
49101,109852,Had - fun,,1247,24h,enjoy_the_moment,34.0,USA,m,married,y
49102,109853,wore - pair,I,537,24h,enjoy_the_moment,24,USA,m,single,n
49103,109855,had - steak,I,428,24h,enjoy_the_moment,21,USA,m,single,n
49104,109858,drank - bottle,I,1101,24h,affection,26,USA,f,single,n
49105,109859,visited - me,,827,24h,affection,25.0,USA,m,single,n
49106,109860,love - floats,I,2973,24h,achievement,20.0,USA,f,single,n
49107,109862,thatas - all,,627,24h,affection,30.0,USA,m,married,n
49108,109866,had - steak,I,260,24h,enjoy_the_moment,32,USA,m,married,y
49109,109867,made - coffee,I,394,24h,enjoy_the_moment,24.0,USA,m,single,n
49110,109868,won - contest,I,765,24h,achievement,30.0,USA,m,single,n
49111,109869,was - coffee,,3496,24h,enjoy_the_moment,23,USA,f,single,n
49112,109872,Beating - friends,,920,24h,bonding,25.0,USA,m,married,n
49113,109874,BUYING - BIKE,,2526,24h,achievement,30,IND,m,single,n
49114,109876,played - ball,I,100,24h,affection,34,USA,m,married,y
49115,109878,had - evening,I,1194,24h,affection,33,USA,m,married,y
49116,109878,had - dinner,I,1194,24h,affection,33,USA,m,married,y
49117,109879,had - express,,798,24h,leisure,39,USA,m,married,y
49118,109880,BUYING - PHONE,,2057,24h,achievement,30.0,IND,f,single,n
49119,109882,attending - game,I,2064,24h,affection,39,USA,m,divorced,y
49120,109883,got - rings,I,2103,24h,achievement,29.0,USA,m,single,n
49121,109885,Getting - cat,,1492,24h,affection,41,USA,m,single,n
49122,109888,use - time,I,1582,24h,achievement,21.0,USA,m,single,n
49123,109889,coaching - daughter,I,5014,24h,affection,32,USA,m,divorced,y
49124,109890,Watching - show,,804,24h,leisure,25,USA,m,single,n
49125,109892,cut - hair,I,12861,24h,affection,21,USA,f,single,n
49126,109895,sent - letter,I,1160,24h,achievement,24,USA,f,single,n
49127,109896,RECEIVED - GIFT,I,1530,24h,affection,25.0,IND,f,single,n
49128,109898,helped - mother,,165,24h,affection,30,USA,m,married,y
49129,109901,were - events,I,3924,24h,affection,25,USA,f,single,n
49130,109901,brought - needs,I,3924,24h,affection,25,USA,f,single,n
49131,109903,planted - bunch,I,825,24h,achievement,29,USA,m,single,n
49132,109906,had - conversation,I,11226,24h,affection,31,USA,f,single,n
49133,109907,got - soda,I,1166,24h,achievement,33,USA,m,married,n
49134,109908,called - work,I,515,24h,leisure,34,USA,m,married,y
49135,109914,got - raise,I,9521,24h,achievement,40,USA,m,married,y
49136,109917,spent - weekend,I,742,24h,affection,25,USA,m,single,n
49137,109918,loved - food,,290,24h,affection,62,USA,f,married,y
49138,109923,prepared - food,I,409,24h,affection,30.0,IND,f,married,y
49139,109924,Spent - time,,506,24h,affection,40,USA,m,married,y
49140,109928,ate - dinner,I,552,24h,affection,36.0,USA,f,married,y
49141,109928,ate - two,I,552,24h,affection,36.0,USA,f,married,y
49142,109934,bought - pair,,263,24h,bonding,22,VEN,m,single,y
49143,109937,completed - week,I,558,24h,achievement,28.0,USA,m,single,n
49144,109938,bought - phone,I,8859,24h,achievement,34,IND,m,married,y
49145,109939,watched - concert,I,2524,24h,affection,32,USA,f,married,y
49146,109940,hit - PR,I,337,24h,exercise,31.0,USA,m,divorced,n
49147,109941,given - breakfast,,2508,24h,affection,24.0,USA,f,single,n
49148,109942,passed - test,I,47,24h,achievement,41,USA,m,married,n
49149,109943,got - hit,I,805,24h,achievement,35.0,USA,m,single,n
49150,109945,painted - nails,I,670,24h,affection,36.0,USA,f,married,y
49151,109954,cleaned - bags,I,10423,24h,achievement,32,USA,f,married,y
49152,109958,brought - Puppie,I,3666,24h,affection,35,USA,f,single,n
49153,109959,got - interview,I,10730,24h,achievement,30,USA,m,married,n
49154,109961,make - it,,2311,24h,leisure,30.0,USA,m,married,y
49155,109961,finished - book,,2311,24h,leisure,30.0,USA,m,married,y
49156,109963,had - pleasure,I,12072,24h,affection,40,USA,f,single,n
49157,109964,mastered - handstand,I,12375,24h,exercise,18,USA,m,single,n
49158,109965,got - night,I,579,24h,enjoy_the_moment,26.0,USA,m,single,n
49159,109967,found - quarter,I,4320,24h,achievement,20.0,USA,m,single,n
49160,109969,invited - me,,49,24h,bonding,35,USA,m,married,n
49161,109971,make - it,,52,24h,leisure,29,IND,m,married,y
49162,109971,finished - book,,52,24h,leisure,29,IND,m,married,y
49163,109972,denied - admission,I,6484,24h,achievement,44,IND,f,divorced,n
49164,109977,ate - bowl,I,11893,24h,enjoy_the_moment,29,USA,f,single,y
49165,109978,ate - ribs,I,12379,24h,enjoy_the_moment,39,USA,m,single,n
49166,109979,got - prize,,560,24h,achievement,33,IND,m,married,y
49167,109985,made - love,,58,24h,affection,38.0,USA,m,married,n
49168,109987,spent - time,I,12127,24h,affection,22,USA,m,single,n
49169,109989,made - lot,I,1548,24h,achievement,30.0,USA,m,single,n
49170,109990,got - promotion,I,3672,24h,achievement,25.0,IND,m,single,n
49171,109994,got - card,I,6238,24h,achievement,43,USA,f,married,y
49172,109995,brought - coffee,,41,24h,affection,26,SRB,m,single,n
49173,109996,finished - work,I,1389,24h,achievement,29,USA,m,married,n
49174,109997,have - work,I,10387,24h,achievement,25,USA,m,single,n
49175,109998,Watching - video,,5606,24h,affection,28,USA,f,single,n
49176,109999,got - haircut,I,48,24h,achievement,57.0,USA,f,married,n
49177,110000,complimented - work,I,127,24h,achievement,21,USA,m,single,n
49178,110006,saved - 50,I,1624,24h,achievement,27.0,USA,m,single,n
49179,110008,had - plant,I,1260,24h,nature,58,USA,f,married,y
49180,110010,took - granddaughter,I,93,24h,affection,35,USA,m,single,y
49181,110011,played - one,I,2520,24h,bonding,22,USA,f,single,n
49182,110015,won - card,I,1156,24h,achievement,30,USA,m,married,y
49183,110016,gave - present,I,3302,24h,affection,33.0,USA,m,single,n
49184,110018,finished - kit,I,3143,24h,achievement,26,USA,m,single,n
49185,110019,save - 12,I,841,24h,achievement,30.0,USA,f,married,y
49186,110020,PLAYING - CRICKET,I,817,24h,leisure,29,USA,m,single,n
49187,110021,won - tournament,I,11019,24h,achievement,20,USA,m,single,n
49188,110022,go - Masters,I,11670,24h,achievement,36,USA,f,single,y
49189,110023,bought - present,,767,24h,affection,23.0,USA,m,single,n
49190,110024,seen - other,I,12444,24h,affection,26,USA,f,divorced,y
49191,110027,ate - sandwich,I,1327,24h,enjoy_the_moment,23,USA,m,married,n
49192,110028,texted - me,I,7652,24h,affection,20,USA,f,single,n
49193,110028,hit - patch,I,7652,24h,affection,20,USA,f,single,n
49194,110028,got - it,I,7652,24h,affection,20,USA,f,single,n
49195,110028,held - hand,I,7652,24h,affection,20,USA,f,single,n
49196,110029,Bought - ingredients,I,620,24h,achievement,25,VEN,m,single,n
49197,110031,make - it,I,872,24h,achievement,32,USA,f,single,n
49198,110031,finished - book,I,872,24h,achievement,32,USA,f,single,n
49199,110032,make - it,I,6838,24h,achievement,23,USA,f,single,n
49200,110032,finished - book,I,6838,24h,achievement,23,USA,f,single,n
49201,110033,saw - cousin,I,7140,24h,affection,43,USA,m,,n
49202,110035,make - it,I,1634,24h,achievement,39,USA,f,single,n
49203,110035,finished - book,I,1634,24h,achievement,39,USA,f,single,n
49204,110040,made - desert,,1762,24h,affection,32.0,USA,m,single,n
49205,110042,texted - me,,1916,24h,affection,24,USA,m,single,n
49206,110043,picked - son,I,5873,24h,affection,39,USA,m,,y
49207,110044,had - party,,1355,24h,achievement,45,IND,m,married,y
49208,110045,saw - video,I,13810,24h,enjoy_the_moment,47,USA,m,married,n
49209,110045,like - videos,I,13810,24h,enjoy_the_moment,47,USA,m,married,n
49210,110046,lives - 2hours,I,7370,24h,affection,28,USA,f,single,n
49211,110051,complimented - me,,754,24h,achievement,50,USA,f,single,n
49212,110055,planted - lot,I,2550,24h,nature,59,USA,f,married,y
49213,110059,bought - water,I,379,24h,achievement,52.0,USA,m,single,n
49214,110059,has - sugar,I,379,24h,achievement,52.0,USA,m,single,n
49215,110065,got - furniture,,1213,24h,achievement,49,USA,f,married,y
49216,110067,lost - pounds,I,270,24h,achievement,23,USA,m,married,n
49217,110068,got - qualification,I,8552,24h,achievement,39,USA,m,single,n
49218,110069,have - food,I,1114,24h,enjoy_the_moment,33.0,USA,m,married,n
49219,110070,got - speaker,,324,24h,achievement,26,IND,m,single,n
49220,110071,Getting - qualification,,541,24h,achievement,30,USA,m,married,n
49221,110072,played - game,I,953,24h,affection,30,USA,f,divorced,y
49222,110073,love - games,I,179,24h,bonding,22,USA,m,single,y
49223,110075,reached - rank,I,1110,24h,achievement,21,CAN,m,single,n
49224,110077,met - friend,,689,24h,bonding,23.0,IND,f,single,n
49225,110081,received - diploma,I,808,24h,achievement,25.0,USA,m,single,n
49226,110083,had - lot,,2446,24h,nature,62.0,USA,f,married,y
49227,110084,ate - dinner,,2061,24h,affection,39.0,USA,m,married,y
49228,110087,received - email,I,3929,24h,achievement,29,USA,f,single,n
49229,110088,finished - class,I,5286,24h,achievement,41,USA,m,married,y
49230,110088,finished - work,I,5286,24h,achievement,41,USA,m,married,y
49231,110089,received - poster,I,1174,24h,achievement,26.0,USA,m,single,n
49232,110090,watched - concert,I,9293,24h,affection,45,USA,f,married,y
49233,110090,enjoyed - myself,I,9293,24h,affection,45,USA,f,married,y
49234,110091,made - dinner,I,2101,24h,achievement,31.0,USA,m,single,n
49235,110094,Baked - bread,,1167,24h,achievement,23.0,USA,m,single,n
49236,110095,had - day,I,152,24h,achievement,30.0,USA,m,married,y
49237,110096,reunite - years,,8418,24h,affection,29,IND,m,single,n
49238,110097,broke - s,I,564,24h,achievement,22,USA,f,married,n
49239,110101,purchased - cabin,I,12233,24h,achievement,57,USA,f,single,n
49240,110101,gives - joy,I,12233,24h,achievement,57,USA,f,single,n
49241,110102,achieved - record,I,13664,24h,achievement,24,USA,m,single,n
49242,110103,granted - qualification,I,4726,24h,achievement,40,USA,f,married,y
49243,110105,rented - dvd,I,272,24h,achievement,28,USA,f,single,y
49244,110106,got - hit,,1498,24h,affection,35.0,USA,f,married,y
49245,110108,made - salad,I,593,24h,achievement,48.0,USA,f,married,y
49246,110112,had - appointment,I,2682,24h,achievement,34.0,USA,m,single,n
49247,110115,Finding - cat,,267,24h,enjoy_the_moment,29,USA,m,married,n
49248,110117,bought - studs,,227,24h,enjoy_the_moment,37,IND,f,married,n
49249,110119,celebrated - anniversary,I,481,24h,affection,49.0,IND,m,married,y
49250,110120,had - dinner,I,1943,24h,enjoy_the_moment,29,USA,f,single,n
49251,110126,found - charger,I,141,24h,achievement,35.0,USA,m,single,n
49252,110127,bought - desk,I,727,24h,achievement,28.0,USA,m,single,n
49253,110131,Eating - dinner,,717,24h,affection,20,USA,m,single,n
49254,110132,encouraged - me,I,40,24h,affection,28,IND,m,single,n
49255,110132,felt - doctor,I,40,24h,affection,28,IND,m,single,n
49256,110132,Thank - you,I,40,24h,affection,28,IND,m,single,n
49257,110133,did - u,I,9325,24h,affection,24,USA,m,married,n
49258,110133,did - -,I,9325,24h,affection,24,USA,m,married,n
49259,110133,did - turn,I,9325,24h,affection,24,USA,m,married,n
49260,110133,complimented - bike,I,9325,24h,affection,24,USA,m,married,n
49261,110133,swapped - numbers,I,9325,24h,affection,24,USA,m,married,n
49262,110134,located - diary,I,8543,24h,achievement,21,USA,f,single,n
49263,110136,put - smile,,474,24h,nature,58.0,USA,f,married,y
49264,110137,hit - lights,I,8799,24h,achievement,39,USA,f,single,y
49265,110138,Hitting - goal,,634,24h,achievement,32,USA,m,single,n
49266,110141,had - beer,I,1730,24h,leisure,29,ROU,m,single,n
49267,110142,have - break,,1131,24h,affection,26,USA,f,married,n
49268,110143,had - cup,I,2071,24h,enjoy_the_moment,22,USA,m,single,n
49269,110147,got - letter,I,7397,24h,affection,32,USA,f,married,y
49270,110148,obtained - dresser,I,1777,24h,achievement,27,USA,m,single,n
49271,110148,having - time,I,1777,24h,achievement,27,USA,m,single,n
49272,110149,finished - book,,2743,24h,enjoy_the_moment,29,IND,m,single,n
49273,110150,bought - watermelon,,1982,24h,affection,25,USA,m,single,n
49274,110153,Making - drumsticks,,11752,24h,affection,34,USA,m,single,n
49275,110154,went - marriage,I,852,24h,bonding,27.0,IND,m,single,n
49276,110155,Watched - movie,,799,24h,bonding,24,USA,f,single,n
49277,110156,got - test,I,13710,24h,achievement,21,USA,m,single,n
49278,110158,love - dog,I,887,24h,affection,35.0,USA,m,single,n
49279,110161,found - move,I,131,24h,achievement,32,USA,m,single,n
49280,110163,said - something,,2483,24h,affection,30.0,USA,m,married,y
49281,110166,grabbed - pizza,I,243,24h,enjoy_the_moment,26.0,USA,m,single,n
49282,110167,told - me,,4633,24h,affection,34.0,USA,f,married,y
49283,110168,got - Masters,I,424,24h,achievement,30,USA,o,married,y
49284,110171,played - legos,I,3262,24h,achievement,32,USA,f,married,y
49285,110172,had - day,I,7573,24h,affection,38,USA,f,,y
49286,110176,Had - conversation,I,1150,24h,enjoy_the_moment,25,USA,m,single,y
49287,110177,Making - amount,,735,24h,achievement,43,USA,m,single,n
49288,110179,watched - bunny,I,3574,24h,nature,38.0,USA,m,married,n
49289,110184,did - lesson,I,9792,24h,achievement,44,USA,f,married,n
49290,110185,ate - lunch,,743,24h,affection,30.0,USA,m,married,y
49291,110187,found - quarter,I,1873,24h,achievement,25.0,USA,m,single,n
49292,110188,ate - brownie,I,1715,24h,enjoy_the_moment,30.0,USA,f,single,n
49293,110194,had - talk,I,2821,24h,affection,54.0,USA,f,married,y
49294,110196,made - dollars,I,8779,24h,achievement,26,USA,m,single,n
49295,110197,celebrated - birthday,,299,24h,affection,25,IND,m,married,y
49296,110198,Had - dinner,,617,24h,affection,43.0,USA,m,married,y
49297,110199,Having - ultrasound,,6734,24h,affection,35,DEU,f,married,y
49298,110204,told - story,,7409,24h,affection,41,USA,f,single,n
49299,110208,playing - League,I,2750,24h,bonding,23,USA,m,single,n
49300,110209,got - email,I,677,24h,achievement,48.0,USA,f,widowed,y
49301,110210,gave - pack,,1565,24h,bonding,25,USA,f,single,n
49302,110211,took - part,I,405,24h,achievement,27,USA,m,single,y
49303,110213,nearing - end,I,6980,24h,achievement,26,USA,f,single,n
49304,110213,told - me,I,6980,24h,achievement,26,USA,f,single,n
49305,110217,having - lunch,I,996,24h,affection,22.0,USA,m,single,n
49306,110217,has - lunch,I,996,24h,affection,22.0,USA,m,single,n
49307,110217,asked - her,I,996,24h,affection,22.0,USA,m,single,n
49308,110217,held - hand,I,996,24h,affection,22.0,USA,m,single,n
49309,110217,make - roti,I,996,24h,affection,22.0,USA,m,single,n
49310,110217,made - roti,I,996,24h,affection,22.0,USA,m,single,n
49311,110217,made - parts,I,996,24h,affection,22.0,USA,m,single,n
49312,110217,had - parts,I,996,24h,affection,22.0,USA,m,single,n
49313,110217,feed - her,I,996,24h,affection,22.0,USA,m,single,n
49314,110218,finished - homework,I,451,24h,achievement,23,USA,m,single,n
49315,110219,put - sod,,393,24h,achievement,41,USA,f,married,y
49316,110220,accomplished - goal,I,1599,24h,achievement,24,USA,m,single,n
49317,110221,gifted - aquarium,I,1130,24h,affection,25.0,IND,m,single,n
49318,110221,waiting - Which,I,1130,24h,affection,25.0,IND,m,single,n
49319,110222,Received - bill,,7398,24h,achievement,69,USA,m,divorced,y
49320,110223,made - recipe,I,148,24h,achievement,40,USA,f,married,y
49321,110225,hearing - daughter,,12632,24h,affection,29,USA,f,married,y
49322,110226,Picking - Part,,365,24h,achievement,30,USA,m,married,y
49323,110227,drove - me,,583,24h,affection,25.0,USA,m,single,n
49324,110228,had - student,I,4772,24h,affection,21.0,USA,f,single,n
49325,110230,received - text,I,13128,24h,affection,27,USA,m,single,n
49326,110231,have - crush,I,8951,24h,affection,22,USA,m,single,n
49327,110231,had - argument,I,8951,24h,affection,22,USA,m,single,n
49328,110232,Got - job,I,6644,24h,achievement,23,IND,m,single,n
49329,110234,gave - visit,,2127,24h,affection,40.0,IND,f,married,y
49330,110237,solved - issue,,926,24h,achievement,29.0,IND,m,single,n
49331,110241,discussing - stories,,5397,24h,affection,32,USA,m,single,n
